STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72290023188,8/26/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72,24,63.2,24,1009.8,24,8.8,24,9.7,24,5.5,24,8,999.9,80.1, ,66, ,0,G,999.9,0
72290023188,8/27/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72.8,24,64,24,1011,24,10.1,24,9.8,24,4.3,24,11.1,999.9,80.1, ,68, ,0,G,999.9,0
72290023188,8/28/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72.8,24,64.7,24,1011.3,24,10.4,24,9.9,24,3.7,24,8,999.9,81, ,69.1, ,0,G,999.9,0
72290023188,8/29/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.7,24,64.2,24,1010.2,24,9.2,24,9.7,24,3.2,24,7,999.9,77,*,66.2,*,0,G,999.9,0
72290023188,8/30/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.3,24,61.1,24,1009.8,23,8.9,24,8.1,24,5.1,24,8,999.9,77, ,64, ,0,G,999.9,0
72290023188,8/31/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.6,24,59.1,24,1009.7,24,8.7,24,9.7,24,4.5,24,8.9,999.9,73, ,64, ,0,G,999.9,0
72290023188,9/1/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.6,24,59.4,24,1010.6,24,9.6,24,9.7,24,5.7,24,12,999.9,73,*,64.4,*,0,G,999.9,0
72290023188,9/2/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68,24,60,24,1011.4,24,10.5,24,9.2,24,6.8,24,12,999.9,73.9, ,64.9, ,0,G,999.9,0
72290023188,9/3/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67,24,60.2,24,1011.6,23,10.8,24,7.8,24,7.1,24,11.1,17.1,73, ,64, ,0,G,999.9,0
72290023188,9/4/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.7,24,60.3,24,1011.4,22,10.4,24,8.8,24,6.5,24,13,999.9,73.9, ,64, ,0,G,999.9,0
72290023188,9/5/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,24,61.4,24,1010.8,24,9.8,24,8.4,24,6.1,24,11.1,999.9,75, ,64, ,0.01,G,999.9,10000
72290023188,9/6/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",74.1,24,64.8,24,1010.7,24,9.7,24,8.6,24,4.7,24,9.9,14,97, ,66, ,0.06,G,999.9,10000
72290023188,9/7/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",77.5,24,62,24,1012.2,24,11.2,24,9.9,24,5.7,24,13,999.9,97, ,66.9, ,0.06,G,999.9,0
72290023188,9/8/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",77.4,24,61,24,1013.7,24,12.7,24,10,24,4.7,24,13,999.9,87.1, ,69.1, ,0,G,999.9,0
72290023188,9/9/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.5,24,60.8,24,1011.4,23,10.5,24,8.3,24,6.7,24,9.9,999.9,86, ,64.2, ,0,G,999.9,0
72290023188,9/10/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,24,56.4,24,1011,23,10,24,9.9,24,8.2,24,12,18.1,70, ,63, ,0,G,999.9,0
72290023188,9/11/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,24,56.1,24,1014.2,24,13.2,24,10,24,4.2,24,9.9,999.9,73.9, ,64, ,0,G,999.9,0
72290023188,9/12/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.1,24,58,24,1016.4,24,15.4,24,10,24,5.3,24,12,999.9,73.9, ,63, ,0,G,999.9,0
72290023188,9/13/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.3,24,61.1,24,1016.7,24,15.7,24,10,24,5.2,24,9.9,999.9,73.9, ,63, ,0,G,999.9,0
72290023188,9/14/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.2,24,60,24,1014.8,23,13.9,24,9.5,24,3.9,24,8,999.9,72, ,64.9, ,0,G,999.9,0
72290023188,9/15/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67,24,59.2,24,1012.8,22,11.9,24,9.1,24,3.2,24,9.9,999.9,71.6,*,64.4,*,0,G,999.9,0
72290023188,9/16/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.7,24,58.2,24,1013.7,23,12.8,24,9.1,24,4.8,24,8,999.9,72, ,63, ,0,G,999.9,0
72290023188,9/17/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.5,24,55.3,24,1016.1,24,15.1,24,10,24,4.7,24,7,999.9,70, ,62.1, ,0,G,999.9,0
72290023188,9/18/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.9,24,57.2,24,1016.6,23,15.6,24,9,24,5.2,24,12,999.9,72, ,62.1, ,0,G,999.9,0
72290023188,9/19/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.1,24,60.6,24,1015.6,19,14.6,24,5.4,24,5.1,24,9.9,999.9,72, ,62.1, ,0,G,999.9,0
72290023188,9/20/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,24,60.6,24,1013.9,16,13,24,5.2,24,4.9,24,11.1,15.9,70,*,62.6,*,0,G,999.9,0
72290023188,9/21/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.1,24,59.3,24,1013,24,12,24,7.8,24,5.1,24,9.9,999.9,71.1, ,63, ,0,G,999.9,0
72290023188,9/22/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.8,24,59.7,24,1013.6,22,12.6,24,7,24,5.1,24,9.9,999.9,71.1, ,62.1, ,0,G,999.9,0
72290023188,9/23/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.2,24,60.7,24,1014.8,17,14.1,24,6.1,24,3.4,24,8.9,999.9,72, ,63, ,0,G,999.9,0
72290023188,9/24/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.8,24,59.3,24,1015.2,23,14.3,24,7.9,24,3.6,24,8,999.9,71.1,*,62.6,*,0,G,999.9,0
72290023188,9/25/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.2,24,56.4,24,1015,24,14,24,10,24,3.9,24,8.9,999.9,71.1, ,63, ,0,G,999.9,0
72290023188,9/26/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.4,24,56.7,24,1014,24,13,24,10,24,4.9,24,8,999.9,72, ,64, ,0,G,999.9,0
72290023188,9/27/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.5,24,59.2,24,1013.4,22,12.4,24,7.9,24,3.6,24,9.9,999.9,70,*,62.6,*,0,G,999.9,0
72290023188,9/28/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.7,24,59.9,24,1014.9,22,13.9,24,5.5,24,3.8,24,8.9,999.9,70,*,62.6,*,0,G,999.9,0
72290023188,9/29/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.3,24,58.5,24,1015,23,14.1,24,8,24,3,24,8.9,999.9,71.1, ,62.1, ,0,G,999.9,0
72290023188,9/30/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.3,24,59.6,24,1014.4,20,13.6,24,7.1,24,6.3,24,15.9,18.1,77, ,62.1, ,0,G,999.9,0
72290023188,10/1/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.7,24,60.2,24,1013.3,24,12.3,24,8.9,24,6.1,24,13,999.9,77, ,62.1, ,0,G,999.9,0
72290023188,10/2/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.8,24,60.1,24,1014.6,24,13.5,24,9.8,24,3.4,24,11.1,999.9,79, ,64, ,0,G,999.9,0
72290023188,10/3/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.8,24,60.8,24,1014.4,24,13.4,24,9.7,24,3.9,24,13,999.9,79, ,64.9, ,0,G,999.9,0
72290023188,10/4/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.2,24,57.8,24,1014.8,19,13.8,24,9.5,24,4.9,24,13,999.9,69.1,*,60.8,*,0,G,999.9,10000
72290023188,10/5/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,24,56.5,24,1015.1,22,14.1,24,9.7,24,6.5,24,17.1,22.9,66.9, ,61, ,0.02,G,999.9,10000
72290023188,10/6/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.5,24,52.7,24,1013.6,21,12.3,24,8.9,24,8.4,24,18.1,26,66.9, ,60.1, ,0.42,G,999.9,10000
72290023188,10/7/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.9,24,50,24,1016.5,24,15.5,24,10,24,4.2,24,12,999.9,69.1, ,55.9, ,0,G,999.9,0
72290023188,10/8/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,24,51.5,24,1017.1,24,16.1,24,10,24,3.4,24,12,999.9,73.9, ,55.9, ,0,G,999.9,0
72290023188,10/9/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.8,24,48.5,24,1014.3,24,13.3,24,10,24,3.6,24,12,999.9,79, ,55.9, ,0,G,999.9,0
72290023188,10/10/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.1,24,54.1,24,1012.9,22,12,24,8.8,24,3.3,24,12,18.1,79, ,57, ,0,G,999.9,100000
72290023188,10/11/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.7,24,56.7,24,1012.2,21,11.3,24,6.6,24,3.6,24,8.9,999.9,73.9, ,57, ,0,G,999.9,100000
72290023188,10/12/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.3,24,55.3,24,1010.5,24,9.5,24,8.5,24,3.3,24,8.9,999.9,89.1, ,57.9, ,0,G,999.9,0
72290023188,10/13/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",73.4,24,57.2,24,1009.9,24,9,24,9,24,3,24,8.9,999.9,89.1, ,62.1, ,0,G,999.9,0
72290023188,10/14/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,24,61.3,24,1010.8,23,9.8,24,8,24,3.4,24,8,999.9,84.9, ,64, ,0,G,999.9,100000
72290023188,10/15/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.5,24,58.4,24,1013.4,24,12.3,24,7.1,24,3.7,24,11.1,999.9,73, ,62.1, ,0,G,999.9,0
72290023188,10/16/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.1,24,58.2,24,1015.3,22,14.4,24,8.2,24,6.8,24,12,18.1,70, ,62.1, ,0,G,999.9,0
72290023188,10/17/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,24,59.3,24,1016.7,18,15.7,24,6.5,24,5,24,11.1,999.9,69.1,*,57.2,*,0,G,999.9,100000
72290023188,10/18/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,24,58.7,24,1016.4,22,15.7,24,4.9,24,5.9,24,12,999.9,70, ,60.1, ,0,G,999.9,0
72290023188,10/19/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.5,24,58.3,24,1014.1,22,13.3,24,5.8,24,3.8,24,8,999.9,68, ,60.1, ,0,G,999.9,10000
72290023188,10/20/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.4,24,55.4,24,1014.9,24,13.9,24,9,24,4.5,24,8,999.9,66, ,61, ,0,G,999.9,0
72290023188,10/21/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.2,24,55.7,24,1017.6,24,16.7,24,8.9,24,4.4,24,9.9,999.9,69.1, ,62.1, ,0,G,999.9,0
72290023188,10/22/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,56.8,24,1016.8,20,15.8,24,4.4,24,4.7,24,12,999.9,69.1, ,57.9, ,0,G,999.9,0
72290023188,10/23/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.1,24,58,24,1014.9,17,14.1,24,3.5,24,3,24,8,999.9,68, ,59, ,0,G,999.9,0
72290023188,10/24/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.1,24,57.1,24,1016.6,24,15.6,24,6.4,24,3.2,24,11.1,999.9,68, ,60.1, ,0,G,999.9,0
72290023188,10/25/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65,24,54.8,24,1018.5,21,17.4,24,9.9,24,4.8,24,8.9,999.9,69.1, ,61, ,0,G,999.9,0
72290023188,10/26/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.4,24,55.5,24,1017,21,16.1,24,9.6,24,4.7,24,13,15.9,68,*,60.8,*,0.02,G,999.9,10000
72290023188,10/27/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,49.8,24,1016.2,24,15.2,24,10,24,3.7,24,9.9,999.9,73, ,55, ,0,G,999.9,0
72290023188,10/28/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.8,24,39.4,24,1016.6,24,15.6,24,10,24,3,24,11.1,17.1,75.9, ,54, ,0,G,999.9,0
72290023188,10/29/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.7,24,49.3,24,1017,24,16,24,9.2,24,2.5,24,8.9,999.9,75.9, ,54, ,0,G,999.9,0
72290023188,10/30/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.7,24,45.1,24,1016.1,24,15.1,24,10,24,1.6,24,6,999.9,73.9, ,54, ,0,G,999.9,0
72290023188,10/31/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,53.3,24,1015.6,22,14.8,24,7.7,24,2.7,24,8.9,999.9,73.9, ,55, ,0,G,999.9,100000
72290023188,11/1/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.2,24,54.8,24,1014.1,19,13.3,24,4.8,24,3.4,24,7,999.9,70, ,55, ,0,G,999.9,100000
72290023188,11/2/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,24,49.8,23,1016.2,20,15.1,24,7.6,24,3.1,24,13,999.9,81, ,55, ,0,G,999.9,0
72290023188,11/3/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.1,24,50.3,24,1016.6,21,15.8,24,9.3,24,2.9,24,8,999.9,81, ,55, ,0,G,999.9,0
72290023188,11/4/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.3,24,53.9,24,1012,20,10.9,24,9.6,24,8.2,24,19,31.1,68, ,53.1, ,0,G,999.9,10000
72290023188,11/5/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.6,24,46.7,24,1013.2,24,12.1,24,9.6,24,4.8,24,8.9,15,63, ,51.1, ,0.66,G,999.9,10000
72290023188,11/6/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.9,24,45.3,24,1017.7,22,16.6,24,9.8,24,5.4,24,15,999.9,63, ,51.1, ,0.07,G,999.9,10000
72290023188,11/7/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.1,24,47,24,1018.4,24,17.4,24,10,24,3.7,24,8.9,999.9,64, ,52, ,0.05,G,999.9,10000
72290023188,11/8/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.5,24,44.9,24,1022.9,24,21.9,24,10,24,2,24,8.9,999.9,66.9, ,48.9, ,0,G,999.9,0
72290023188,11/9/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60,24,35.4,24,1022.5,24,21.5,24,10,24,2.8,24,9.9,999.9,73.9, ,48.9, ,0,G,999.9,0
72290023188,11/10/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,24,33.6,24,1020.3,24,19.3,24,10,24,2.6,24,8,18.1,75, ,50, ,0,G,999.9,0
72290023188,11/11/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.5,24,40.2,24,1015.1,24,14,24,10,24,2,24,8,999.9,75, ,55, ,0,G,999.9,0
72290023188,11/12/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61,24,45.2,24,1010.6,22,9.7,24,8.8,24,5.7,24,12,999.9,71.1, ,53.1, ,0,G,999.9,10000
72290023188,11/13/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.5,24,50,24,1010.4,24,9.4,24,9.4,24,4.5,24,17.1,22.9,72, ,52, ,1.4,G,999.9,10000
72290023188,11/14/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.5,24,53.5,24,1015,23,14,24,9.5,24,2.1,24,8.9,999.9,72, ,54, ,0,G,999.9,0
72290023188,11/15/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.1,24,50.7,24,1016.8,24,15.9,24,10,24,4.5,24,9.9,999.9,66, ,55, ,0,G,999.9,0
72290023188,11/16/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.3,24,51.7,24,1019,22,18,24,8.7,24,3.2,24,12,999.9,66, ,55, ,0,G,999.9,0
72290023188,11/17/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.6,24,54.5,24,1019.2,17,18.3,24,2.8,24,3.3,24,8.9,999.9,66, ,53.1, ,0,G,999.9,100000
72290023188,11/18/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.6,24,52.6,24,1016,23,15,24,5.2,24,4.2,24,8.9,999.9,62.1, ,54, ,0,G,999.9,0
72290023188,11/19/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.5,24,49.5,24,1014.7,22,13.7,24,9.9,24,7.1,24,9.9,999.9,64, ,57, ,0,G,999.9,0
72290023188,11/20/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.3,24,48.1,24,1015.4,20,14.6,24,9.9,24,5.4,24,18.1,24.1,62.1,*,53.6,*,0,G,999.9,10000
72290023188,11/21/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.9,24,51.2,24,1019.6,18,17.6,24,8,24,4.2,24,15,23.9,63, ,52, ,1.01,G,999.9,10000
72290023188,11/22/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.3,24,46.3,24,1023.9,24,23,24,10,24,3.3,24,9.9,999.9,66.9, ,48, ,0.09,G,999.9,0
72290023188,11/23/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.2,24,50.4,24,1018.7,22,17.7,24,6.1,24,2.7,24,7,999.9,66.9, ,48.9, ,0,G,999.9,100000
72290023188,11/24/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.2,24,48.8,24,1016.4,23,15.4,24,10,24,3,24,7,999.9,64, ,52, ,0,G,999.9,0
72290023188,11/25/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.2,24,48.5,24,1020.6,24,19.6,24,10,24,2.7,24,13,15.9,64, ,50, ,0,G,999.9,0
72290023188,11/26/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.4,24,48.2,24,1023.6,24,22.6,24,9.5,24,2,24,9.9,999.9,73.9, ,48.9, ,0,G,999.9,0
72290023188,11/27/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.7,24,39.2,24,1023.7,24,22.7,24,10,24,2.2,24,6,999.9,82, ,51.1, ,0,G,999.9,0
72290023188,11/28/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.2,24,36.4,24,1020.6,24,19.4,23,10,24,1.7,24,7,999.9,82, ,52, ,0,G,999.9,0
72290023188,11/29/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,24,41,24,1018.1,24,17.1,24,10,24,1.5,24,7,999.9,80.1, ,54, ,0,G,999.9,0
72290023188,11/30/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.2,24,50.6,24,1016.1,22,15.2,24,8,24,3.1,24,8.9,15,73.9, ,50, ,0,G,999.9,0
72290023188,12/1/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60,24,43.3,24,1008.5,24,7.5,24,9.2,24,5.9,24,12,14,66.9, ,50, ,0,G,999.9,0
72290023188,12/2/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.9,24,35.7,24,1014.1,24,13.1,24,10,24,4.1,24,11.1,999.9,66.9, ,53.1, ,0,G,999.9,0
72290023188,12/3/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.5,24,46.8,24,1017,22,15.9,24,10,24,4.6,24,8,999.9,64, ,53.1, ,0,G,999.9,0
72290023188,12/4/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54,24,29.1,24,1022.5,24,21.5,24,10,24,3.5,24,8.9,999.9,63, ,44.1, ,0,G,999.9,0
72290023188,12/5/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.9,24,34.1,24,1021.6,24,20.6,24,10,24,2.6,24,8.9,999.9,66, ,46, ,0,G,999.9,0
72290023188,12/6/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.5,24,18.5,24,1024.8,24,23.9,24,10,24,3.2,24,8,999.9,66, ,41, ,0,G,999.9,0
72290023188,12/7/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52.8,24,28.4,24,1023.3,24,22.3,24,10,24,2.7,24,9.9,999.9,64.9, ,42.1, ,0,G,999.9,0
72290023188,12/8/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.5,24,35.1,24,1018.9,24,17.9,24,10,24,1.8,24,8,999.9,64.9, ,43, ,0,G,999.9,0
72290023188,12/9/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54.5,24,38.8,24,1019.5,24,18.6,24,10,24,1.9,24,8,999.9,66.9, ,44.1, ,0,G,999.9,0
72290023188,12/10/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.6,24,39.8,24,1019.7,24,18.7,24,9.1,24,2.3,24,8.9,18.1,66.9, ,45, ,0,G,999.9,0
72290023188,12/11/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54.8,24,46.6,24,1016.8,20,15.9,24,7.2,24,2.1,24,7,999.9,66, ,48, ,0,G,999.9,0
72290023188,12/12/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.1,24,46.2,24,1010.9,23,9.8,24,8.9,24,5.4,24,14,999.9,60.1, ,50, ,0,G,999.9,10010
72290023188,12/13/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52.7,24,46.8,24,1012.1,23,10.7,24,9.3,24,4.4,24,8.9,999.9,57.9, ,50, ,0.67,G,999.9,10000
72290023188,12/14/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52.7,24,45.7,24,1021.2,24,20.3,24,9.5,24,2.4,24,7,999.9,61, ,46.9, ,0.13,G,999.9,0
72290023188,12/15/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.4,24,46.1,24,1023.1,23,22.2,24,8.2,24,2.4,24,7,999.9,61, ,46, ,0,G,999.9,0
72290023188,12/16/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54.6,24,42.5,24,1017.7,24,16.7,24,9,24,4.2,24,13,24.1,63, ,46, ,0.04,G,999.9,10000
72290023188,12/17/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.7,24,39.6,24,1017.7,24,16.7,24,10,24,3.3,24,8.9,17.1,63, ,48, ,0,G,999.9,10000
72290023188,12/18/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.7,24,49.1,24,1020.8,22,20,24,9.6,24,2,24,7,999.9,62.1, ,50, ,0,G,999.9,0
72290023188,12/19/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.8,24,48.3,24,1019.1,24,18.2,24,9.5,24,3.8,24,8,999.9,60.1, ,51.1, ,0,G,999.9,0
72290023188,12/20/11,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.5,24,48.1,24,1016.5,24,15.5,24,9.5,24,2.7,24,11.1,999.9,64.9, ,52, ,0.02,G,999.9,10000
